Run,Alias,AssayType,BioProject,BioSample,CenterName,Collection_Date,Consent,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,AvgSpotLen,Bases,Bytes
ERR2017773,ZSL446,WGS,PRJEB21528,SAMEA104142429,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077355,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001219-31,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142429,ERS1801447,Illumina,ERS1801447,ERP023788,ZSL446,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,5022263228,3631800997
ERR2017774,ZSL450,WGS,PRJEB21528,SAMEA104142430,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077356,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001220-32,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142430,ERS1801448,Illumina,ERS1801448,ERP023788,ZSL450,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",198,5659082812,4066401420
ERR2017775,ZSL452,WGS,PRJEB21528,SAMEA104142431,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077357,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001221-33,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142431,ERS1801449,Illumina,ERS1801449,ERP023788,ZSL452,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,5474152078,3941848874
ERR2017776,ZSL453,WGS,PRJEB21528,SAMEA104142432,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077358,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001222-34,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142432,ERS1801450,Illumina,ERS1801450,ERP023788,ZSL453,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,5761170844,4199087450
ERR2017777,ZSL454,WGS,PRJEB21528,SAMEA104142433,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077359,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001223-35,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142433,ERS1801451,Illumina,ERS1801451,ERP023788,ZSL454,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,4498862736,3271364838
ERR2017778,ZSL466,WGS,PRJEB21528,SAMEA104142434,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077360,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001224-37,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142434,ERS1801452,Illumina,ERS1801452,ERP023788,ZSL466,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",198,4980503860,3563899569
ERR2017779,ZSL467,WGS,PRJEB21528,SAMEA104142435,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077361,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001225-39,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142435,ERS1801453,Illumina,ERS1801453,ERP023788,ZSL467,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,5022936820,3670386266
ERR2017780,ZSL468,WGS,PRJEB21528,SAMEA104142436,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077362,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001226-41,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142436,ERS1801454,Illumina,ERS1801454,ERP023788,ZSL468,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,5420059566,4021631966
ERR2017781,ZSL475,WGS,PRJEB21528,SAMEA104142437,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077363,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001227-43,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142437,ERS1801455,Illumina,ERS1801455,ERP023788,ZSL475,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",196,5140918658,3817718575
ERR2017782,ZSL477,WGS,PRJEB21528,SAMEA104142438,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077364,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001228-45+1,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142438,ERS1801456,Illumina,ERS1801456,ERP023788,ZSL477,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",199,7701337576,4850630792
ERR2017787,ZSL487,WGS,PRJEB21528,SAMEA104142443,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077369,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001233-64,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142443,ERS1801461,Illumina,ERS1801461,ERP023788,ZSL487,fastq,ena,ena,,,
ERR2017792,ZSL496,WGS,PRJEB21528,SAMEA104142474,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077374,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001238-80,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142474,ERS1801492,Illumina,ERS1801492,ERP023788,ZSL496,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",194,4563552034,3658290330
ERR2017793,ZSL497,WGS,PRJEB21528,SAMEA104142456,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077375,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001239-81,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142456,ERS1801474,Illumina,ERS1801474,ERP023788,ZSL497,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,5437633266,4252632576
ERR2017794,ZSL501,WGS,PRJEB21528,SAMEA104142457,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077376,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001240-84,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142457,ERS1801475,Illumina,ERS1801475,ERP023788,ZSL501,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,5621509142,4400916163
ERR2017796,ZSL505,WGS,PRJEB21528,SAMEA104142458,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077378,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001242-88,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142458,ERS1801476,Illumina,ERS1801476,ERP023788,ZSL505,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",194,5207328998,4098957222
ERR2017798,ZSL510,WGS,PRJEB21528,SAMEA104142459,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077380,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001244-90,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142459,ERS1801477,Illumina,ERS1801477,ERP023788,ZSL510,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,6117152282,4789153082
ERR2017799,ZSL512,WGS,PRJEB21528,SAMEA104142462,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077381,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001245-93,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142462,ERS1801480,Illumina,ERS1801480,ERP023788,ZSL512,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",196,5377160000,4156035375
ERR2017800,ZSL515,WGS,PRJEB21528,SAMEA104142460,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077382,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001246-94,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142460,ERS1801478,Illumina,ERS1801478,ERP023788,ZSL515,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,6313124138,4954682067
ERR2017801,ZSL516,WGS,PRJEB21528,SAMEA104142463,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077383,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001247-95,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142463,ERS1801481,Illumina,ERS1801481,ERP023788,ZSL516,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,6211924742,4800869606
ERR2017802,ZSL517,WGS,PRJEB21528,SAMEA104142464,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077384,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001248-102,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142464,ERS1801482,Illumina,ERS1801482,ERP023788,ZSL517,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,5735153502,4449425501
ERR2017803,ZSL520,WGS,PRJEB21528,SAMEA104142465,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077385,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001249-104,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142465,ERS1801483,Illumina,ERS1801483,ERP023788,ZSL520,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,4229831216,3294129858
ERR2017804,ZSL524,WGS,PRJEB21528,SAMEA104142466,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077386,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001262-105,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142466,ERS1801484,Illumina,ERS1801484,ERP023788,ZSL524,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",196,5269573960,4027091669
ERR2017811,ZSL_58,WGS,PRJEB21528,SAMEA104142323,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077393,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI007532-20,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142323,ERS1801341,Illumina,ERS1801341,ERP023788,ZSL_58,fastq,ena,ena,,,
ERR2017812,ZSL_67,WGS,PRJEB21528,SAMEA104142320,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077394,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI007536-22,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142320,ERS1801338,Illumina,ERS1801338,ERP023788,ZSL_67,fastq,ena,ena,,,
ERR2017451,N079,WGS,PRJEB21528,SAMEA104142330,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077033,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001830-23,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142330,ERS1801348,Illumina,ERS1801348,ERP023788,N079,"sra,fastq","ncbi,ena,s3,gs","gs.US,ena,ncbi.public,s3.us-east-1",178,4146758561,3104398967
ERR2017452,N082,WGS,PRJEB21528,SAMEA104142327,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077034,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001833-14,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142327,ERS1801345,Illumina,ERS1801345,ERP023788,N082,"fastq,sra","ncbi,gs,ena,s3","s3.us-east-1,gs.US,ncbi.public,ena",178,3212074089,2398123916
ERR2017453,N083,WGS,PRJEB21528,SAMEA104142337,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077035,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001815-24,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142337,ERS1801355,Illumina,ERS1801355,ERP023788,N083,"fastq,sra","gs,s3,ncbi,ena","ncbi.public,s3.us-east-1,gs.US,ena",178,3182519224,2330129299
ERR2017503,N1292,WGS,PRJEB21528,SAMEA104142397,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077085,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:11Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001186-64,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142397,ERS1801415,Illumina,ERS1801415,ERP023788,N1292,"fastq,sra","s3,ena,ncbi,gs","ncbi.public,s3.us-east-1,gs.US,ena",197,4758253498,3537621949
ERR2017504,N1293,WGS,PRJEB21528,SAMEA104142398,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077086,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:11Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001187-66,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142398,ERS1801416,Illumina,ERS1801416,ERP023788,N1293,"sra,fastq","gs,ncbi,ena,s3","s3.us-east-1,ncbi.public,ena,gs.US",197,4872268002,3614320708
ERR2017506,N1295,WGS,PRJEB21528,SAMEA104142400,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077088,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:11Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001189-75,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142400,ERS1801418,Illumina,ERS1801418,ERP023788,N1295,"sra,fastq","ncbi,gs,s3,ena","s3.us-east-1,ncbi.public,gs.US,ena",197,4291567430,3155375253
ERR2017508,N1297,WGS,PRJEB21528,SAMEA104142402,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077090,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:11Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001191-80,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142402,ERS1801420,Illumina,ERS1801420,ERP023788,N1297,"sra,fastq","ena,gs,s3,ncbi","gs.US,ena,ncbi.public,s3.us-east-1",197,6637806316,4882614334
ERR2017510,N1299,WGS,PRJEB21528,SAMEA104142404,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077092,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001193-84,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142404,ERS1801422,Illumina,ERS1801422,ERP023788,N1299,"fastq,sra","ncbi,s3,gs,ena","ncbi.public,gs.US,s3.us-east-1,ena",197,6022113998,4450437423
ERR2017512,N1300,WGS,PRJEB21528,SAMEA104142405,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077094,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001194-87,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142405,ERS1801423,Illumina,ERS1801423,ERP023788,N1300,"sra,fastq","ncbi,gs,s3,ena","s3.us-east-1,ena,gs.US,ncbi.public",197,5998241772,4444376506
ERR2017513,N1301,WGS,PRJEB21528,SAMEA104142406,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077095,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001195-88,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142406,ERS1801424,Illumina,ERS1801424,ERP023788,N1301,"sra,fastq","gs,ena,s3,ncbi","gs.US,ena,s3.us-east-1,ncbi.public",197,6781295716,5007523991
ERR2017515,N1307,WGS,PRJEB21528,SAMEA104142408,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077097,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001197-90,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142408,ERS1801426,Illumina,ERS1801426,ERP023788,N1307,"fastq,sra","s3,ena,ncbi,gs","gs.US,ncbi.public,ena,s3.us-east-1",197,6192771904,4601393565
ERR2017516,N1308,WGS,PRJEB21528,SAMEA104142448,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077098,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001572-93,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142448,ERS1801466,Illumina,ERS1801466,ERP023788,N1308,"sra,fastq","s3,gs,ena,ncbi","ena,ncbi.public,gs.US,s3.us-east-1",124,4863288597,3418048201
ERR2017517,N1309,WGS,PRJEB21528,SAMEA104142409,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077099,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001198-94,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142409,ERS1801427,Illumina,ERS1801427,ERP023788,N1309,"sra,fastq","ena,ncbi,gs,s3","ncbi.public,ena,gs.US,s3.us-east-1",197,5386541362,3987921124
ERR2017518,N135,WGS,PRJEB21528,SAMEA104142223,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077100,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI020726-35,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142223,ERS1801241,Illumina,ERS1801241,ERP023788,N135,"sra,fastq","ena,gs,s3,ncbi","s3.us-east-1,ena,ncbi.public,gs.US",196,6057262589,4594431724
ERR2017548,N191,WGS,PRJEB21528,SAMEA104142138,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077130,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026481-101,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142138,ERS1801156,Illumina,ERS1801156,ERP023788,N191,"sra,fastq","ena,ncbi,s3,gs","s3.us-east-1,gs.US,ena,ncbi.public",195,5605824074,4398823493
