Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Environmental_package,Experiment,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title
ERR321615,MetaHIT-MH0417,WGS,180,8899647660,PRJEB4336,SAMEA2144555,6309757603,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294748,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:23Z,public,Illumina HiSeq 2000,metagenome,110425,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2144555,ERS328966,Illumina,ERS328966,ERP003612,Stool sample from danish
ERR321616,MetaHIT-MH0418,WGS,180,7968939300,PRJEB4336,SAMEA2144304,5599356159,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294749,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:23Z,public,Illumina HiSeq 2000,metagenome,110425,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2144304,ERS328967,Illumina,ERS328967,ERP003612,Stool sample from danish
ERR321618,MetaHIT-MH0420,WGS,180,7724524320,PRJEB4336,SAMEA2154036,5400527249,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294751,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:23Z,public,Illumina HiSeq 2000,metagenome,110425,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2154036,ERS328969,Illumina,ERS328969,ERP003612,Stool sample from danish
ERR321619,MetaHIT-MH0421,WGS,180,7972481160,PRJEB4336,SAMEA2151703,5496515719,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294752,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:23Z,public,Illumina HiSeq 2000,metagenome,110425,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2151703,ERS328970,Illumina,ERS328970,ERP003612,Stool sample from danish
ERR321620,MetaHIT-MH0422,WGS,180,7153408800,PRJEB4336,SAMEA2151007,4763545695,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294753,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:23Z,public,Illumina HiSeq 2000,metagenome,110425,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2151007,ERS328971,Illumina,ERS328971,ERP003612,Stool sample from danish
ERR321622,MetaHIT-MH0424,WGS,180,7113243420,PRJEB4336,SAMEA2145815,4815896492,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294755,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:23Z,public,Illumina HiSeq 2000,metagenome,110425,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2145815,ERS328973,Illumina,ERS328973,ERP003612,Stool sample from danish
ERR321625,MetaHIT-MH0427,WGS,180,8317952640,PRJEB4336,SAMEA2144223,5759536672,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294758,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:23Z,public,Illumina HiSeq 2000,metagenome,110425,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2144223,ERS328976,Illumina,ERS328976,ERP003612,Stool sample from danish
ERR321631,MetaHIT-MH0433,WGS,180,7620128280,PRJEB4336,SAMEA2155758,5268639657,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294764,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:23Z,public,Illumina HiSeq 2000,metagenome,110425,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2155758,ERS328982,Illumina,ERS328982,ERP003612,Stool sample from danish
ERR321504,MetaHIT-MH0166,WGS,148,542246988,PRJEB4336,SAMEA2154893,236673986,BGI,2008/2010,public,"sra,fastq","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294637,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L5,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2154893,ERS328879,Illumina,ERS328879,ERP003612,Stool sample from danish
ERR321118,MetaHIT-MH0021,WGS,150,625248750,PRJEB4336,SAMEA2162138,229668055,BGI,2008/2010,public,"sra,fastq","ena,ncbi,s3,gs","ena,ncbi.public,gs.US,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294251,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,090201,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2162138,ERS328736,Illumina,ERS328736,ERP003612,Stool sample from danish
ERR321119,MetaHIT-MH0022,WGS,88,731770336,PRJEB4336,SAMEA2150310,410780245,BGI,2008/2010,public,"fastq,sra","s3,ncbi,ena,gs","ena,gs.US,s3.us-east-1,ncbi.public",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294252,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081108,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2150310,ERS328737,Illumina,ERS328737,ERP003612,Stool sample from danish
ERR321120,MetaHIT-MH0022,WGS,88,900999616,PRJEB4336,SAMEA2150310,570803061,BGI,2008/2010,public,"fastq,sra","ena,s3,gs,ncbi","s3.us-east-1,ncbi.public,ena,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294253,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081119,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2150310,ERS328737,Illumina,ERS328737,ERP003612,Stool sample from danish
ERR321121,MetaHIT-MH0023,WGS,88,789719304,PRJEB4336,SAMEA2145251,491621692,BGI,2008/2010,public,"sra,fastq","ncbi,s3,gs,ena","ncbi.public,gs.US,ena,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294254,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081108,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2145251,ERS328738,Illumina,ERS328738,ERP003612,Stool sample from danish
ERR321123,MetaHIT-MH0024,WGS,150,1606639800,PRJEB4336,SAMEA2162297,1280522383,BGI,2008/2010,public,"sra,fastq","ncbi,ena,gs,s3","s3.us-east-1,ena,gs.US,ncbi.public",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294256,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081224,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2162297,ERS328739,Illumina,ERS328739,ERP003612,Stool sample from danish
ERR321124,MetaHIT-MH0024,WGS,120,2009100480,PRJEB4336,SAMEA2162297,1920363689,BGI,2008/2010,public,"sra,fastq","ncbi,s3,gs,ena","ncbi.public,s3.us-east-1,gs.US,ena",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294257,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,090121,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2162297,ERS328739,Illumina,ERS328739,ERP003612,Stool sample from danish
ERR321125,MetaHIT-MH0025,WGS,150,1715637300,PRJEB4336,SAMEA2148374,1191274037,BGI,2008/2010,public,"sra,fastq","ncbi,s3,ena,gs","s3.us-east-1,ena,gs.US,ncbi.public",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294258,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,090120,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2148374,ERS328740,Illumina,ERS328740,ERP003612,Stool sample from danish
ERR321126,MetaHIT-MH0025,WGS,120,1963355640,PRJEB4336,SAMEA2148374,1872524393,BGI,2008/2010,public,"fastq,sra","ena,s3,gs,ncbi","gs.US,ncbi.public,ena,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294259,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,090121,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2148374,ERS328740,Illumina,ERS328740,ERP003612,Stool sample from danish
ERR321127,MetaHIT-MH0026,WGS,150,1633980000,PRJEB4336,SAMEA2161309,1333071717,BGI,2008/2010,public,"sra,fastq","ncbi,ena,s3,gs","gs.US,s3.us-east-1,ena,ncbi.public",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294260,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081224,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2161309,ERS328741,Illumina,ERS328741,ERP003612,Stool sample from danish
ERR321128,MetaHIT-MH0026,WGS,150,1177126650,PRJEB4336,SAMEA2161309,806964530,BGI,2008/2010,public,"sra,fastq","ena,s3,ncbi,gs","ncbi.public,gs.US,ena,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294261,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,090117,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2161309,ERS328741,Illumina,ERS328741,ERP003612,Stool sample from danish
ERR321129,MetaHIT-MH0027,WGS,88,651150808,PRJEB4336,SAMEA2150994,312804453,BGI,2008/2010,public,"fastq,sra","gs,s3,ena,ncbi","s3.us-east-1,ncbi.public,ena,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294262,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081108,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2150994,ERS328742,Illumina,ERS328742,ERP003612,Stool sample from danish
ERR321131,MetaHIT-MH0028,WGS,150,1547622450,PRJEB4336,SAMEA2155745,1098042298,BGI,2008/2010,public,"fastq,sra","gs,ena,ncbi,s3","s3.us-east-1,ncbi.public,gs.US,ena",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294264,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081223,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2155745,ERS328743,Illumina,ERS328743,ERP003612,Stool sample from danish
ERR321132,MetaHIT-MH0028,WGS,120,2070749040,PRJEB4336,SAMEA2155745,1989629103,BGI,2008/2010,public,"fastq,sra","ncbi,s3,gs,ena","ncbi.public,ena,s3.us-east-1,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294265,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,090121,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2155745,ERS328743,Illumina,ERS328743,ERP003612,Stool sample from danish
ERR321133,MetaHIT-MH0030,WGS,150,1519008600,PRJEB4336,SAMEA2153837,1218349374,BGI,2008/2010,public,"fastq,sra","ena,ncbi,gs,s3","ena,ncbi.public,s3.us-east-1,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294266,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081224,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2153837,ERS328744,Illumina,ERS328744,ERP003612,Stool sample from danish
ERR321134,MetaHIT-MH0030,WGS,120,1880726520,PRJEB4336,SAMEA2153837,1792468066,BGI,2008/2010,public,"fastq,sra","gs,ena,ncbi,s3","gs.US,ncbi.public,ena,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294267,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,090121,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2153837,ERS328744,Illumina,ERS328744,ERP003612,Stool sample from danish
ERR321135,MetaHIT-MH0031,WGS,150,1615259100,PRJEB4336,SAMEA2150187,1295673295,BGI,2008/2010,public,"sra,fastq","s3,ena,ncbi,gs","gs.US,ena,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294268,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081223,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2150187,ERS328745,Illumina,ERS328745,ERP003612,Stool sample from danish
ERR321136,MetaHIT-MH0031,WGS,120,2038526280,PRJEB4336,SAMEA2150187,1967237873,BGI,2008/2010,public,"fastq,sra","ena,ncbi,s3,gs","ncbi.public,gs.US,ena,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294269,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,090121,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2150187,ERS328745,Illumina,ERS328745,ERP003612,Stool sample from danish
ERR321137,MetaHIT-MH0032,WGS,150,1370018250,PRJEB4336,SAMEA2163271,1019044444,BGI,2008/2010,public,"sra,fastq","s3,ena,gs,ncbi","s3.us-east-1,gs.US,ena,ncbi.public",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294270,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081224,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2163271,ERS328746,Illumina,ERS328746,ERP003612,Stool sample from danish
ERR321138,MetaHIT-MH0032,WGS,120,1909630440,PRJEB4336,SAMEA2163271,1824262397,BGI,2008/2010,public,"sra,fastq","gs,ncbi,ena,s3","ncbi.public,s3.us-east-1,ena,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294271,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,090121,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2163271,ERS328746,Illumina,ERS328746,ERP003612,Stool sample from danish
ERR321139,MetaHIT-MH0033,WGS,150,1369484700,PRJEB4336,SAMEA2146321,1041656561,BGI,2008/2010,public,"sra,fastq","ncbi,s3,gs,ena","s3.us-east-1,ncbi.public,ena,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294272,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081224,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2146321,ERS328747,Illumina,ERS328747,ERP003612,Stool sample from danish
ERR321140,MetaHIT-MH0033,WGS,150,2005017900,PRJEB4336,SAMEA2146321,1896947200,BGI,2008/2010,public,"fastq,sra","ncbi,s3,gs,ena","ena,gs.US,s3.us-east-1,ncbi.public",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294273,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,090122,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2146321,ERS328747,Illumina,ERS328747,ERP003612,Stool sample from danish
ERR321141,MetaHIT-MH0034,WGS,150,721026450,PRJEB4336,SAMEA2154082,635418976,BGI,2008/2010,public,"fastq,sra","s3,gs,ncbi,ena","ena,gs.US,s3.us-east-1,ncbi.public",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294274,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081213,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2154082,ERS328748,Illumina,ERS328748,ERP003612,Stool sample from danish
ERR321143,MetaHIT-MH0035,WGS,150,1638302100,PRJEB4336,SAMEA2162530,1259168506,BGI,2008/2010,public,"sra,fastq","gs,s3,ena,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294276,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081223,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2162530,ERS328749,Illumina,ERS328749,ERP003612,Stool sample from danish
ERR321144,MetaHIT-MH0035,WGS,150,2055897450,PRJEB4336,SAMEA2162530,1954776936,BGI,2008/2010,public,"fastq,sra","gs,ena,ncbi,s3","gs.US,s3.us-east-1,ncbi.public,ena",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294277,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,090122,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2162530,ERS328749,Illumina,ERS328749,ERP003612,Stool sample from danish
ERR321146,MetaHIT-MH0036,WGS,150,2005110150,PRJEB4336,SAMEA2155132,1871778508,BGI,2008/2010,public,"fastq,sra","ncbi,s3,gs,ena","s3.us-east-1,ena,ncbi.public,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294279,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,090122,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2155132,ERS328750,Illumina,ERS328750,ERP003612,Stool sample from danish
ERR321147,MetaHIT-MH0037,WGS,150,1296469200,PRJEB4336,SAMEA2143295,1058467955,BGI,2008/2010,public,"sra,fastq","gs,ncbi,s3,ena","ncbi.public,s3.us-east-1,ena,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294280,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081226,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2143295,ERS328751,Illumina,ERS328751,ERP003612,Stool sample from danish
ERR321148,MetaHIT-MH0037,WGS,150,1855841700,PRJEB4336,SAMEA2143295,1623758276,BGI,2008/2010,public,"sra,fastq","ena,gs,s3,ncbi","ncbi.public,gs.US,ena,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294281,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,090122,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2143295,ERS328751,Illumina,ERS328751,ERP003612,Stool sample from danish
ERR321149,MetaHIT-MH0038,WGS,150,1435107300,PRJEB4336,SAMEA2142583,1279946389,BGI,2008/2010,public,"sra,fastq","ena,s3,ncbi,gs","ena,ncbi.public,s3.us-east-1,gs.US",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294282,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081226,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2142583,ERS328752,Illumina,ERS328752,ERP003612,Stool sample from danish
ERR321150,MetaHIT-MH0038,WGS,150,1974324750,PRJEB4336,SAMEA2142583,1831551179,BGI,2008/2010,public,"sra,fastq","ena,s3,gs,ncbi","gs.US,ena,s3.us-east-1,ncbi.public",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294283,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,090122,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2142583,ERS328752,Illumina,ERS328752,ERP003612,Stool sample from danish
ERR321152,MetaHIT-MH0039,WGS,150,1877799600,PRJEB4336,SAMEA2156186,1676661797,BGI,2008/2010,public,"sra,fastq","ncbi,s3,ena,gs","s3.us-east-1,gs.US,ncbi.public,ena",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294285,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,090122,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2156186,ERS328753,Illumina,ERS328753,ERP003612,Stool sample from danish
ERR321153,MetaHIT-MH0040,WGS,150,1301896950,PRJEB4336,SAMEA2152602,838944785,BGI,2008/2010,public,"sra,fastq","ncbi,gs,ena,s3","ena,s3.us-east-1,gs.US,ncbi.public",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294286,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:21Z,public,Illumina Genome Analyzer II,metagenome,081223,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2152602,ERS328754,Illumina,ERS328754,ERP003612,Stool sample from danish
