Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Broker_name,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Environmental_package,Experiment,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title,instrument_modelrun
ERR210368,MH0180,WGS,61,207464256,PRJEB1220,SAMEA2042733,"Beijing Genome Institute\, Shenzhen\, China",207950048,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185033,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20091110,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042733,ERS199170,Illumina,ERS199170,ERP002061,Stool sample from danish,
ERR210369,MH0181,WGS,66,138884541,PRJEB1220,SAMEA2042734,"Beijing Genome Institute\, Shenzhen\, China",130127760,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185034,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20091117,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042734,ERS199171,Illumina,ERS199171,ERP002061,Stool sample from danish,
ERR210370,MH0182,WGS,65,120334533,PRJEB1220,SAMEA2042736,"Beijing Genome Institute\, Shenzhen\, China",113412202,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185035,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20091117,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042736,ERS199172,Illumina,ERS199172,ERP002061,Stool sample from danish,
ERR210371,MH0183,WGS,67,63975919,PRJEB1220,SAMEA2042737,"Beijing Genome Institute\, Shenzhen\, China",57416469,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185036,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20091117,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042737,ERS199173,Illumina,ERS199173,ERP002061,Stool sample from danish,
ERR210372,MH0183,WGS,63,13049758,PRJEB1220,SAMEA2042737,"Beijing Genome Institute\, Shenzhen\, China",11360006,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185037,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L6,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042737,ERS199173,Illumina,ERS199173,ERP002061,Stool sample from danish,
ERR210373,MH0183,WGS,60,10916654,PRJEB1220,SAMEA2042737,"Beijing Genome Institute\, Shenzhen\, China",10328291,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185038,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L2,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042737,ERS199173,Illumina,ERS199173,ERP002061,Stool sample from danish,
ERR210374,MH0183,WGS,60,11500535,PRJEB1220,SAMEA2042737,"Beijing Genome Institute\, Shenzhen\, China",10870187,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185039,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L3,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042737,ERS199173,Illumina,ERS199173,ERP002061,Stool sample from danish,
ERR210375,MH0184,WGS,68,57998219,PRJEB1220,SAMEA2042738,"Beijing Genome Institute\, Shenzhen\, China",52535899,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185040,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20091116,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042738,ERS199174,Illumina,ERS199174,ERP002061,Stool sample from danish,
ERR210376,MH0184,WGS,62,14682877,PRJEB1220,SAMEA2042738,"Beijing Genome Institute\, Shenzhen\, China",13308580,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185041,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20100128L6,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042738,ERS199174,Illumina,ERS199174,ERP002061,Stool sample from danish,
ERR210377,MH0184,WGS,61,14474301,PRJEB1220,SAMEA2042738,"Beijing Genome Institute\, Shenzhen\, China",13424507,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185042,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20100129L2,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042738,ERS199174,Illumina,ERS199174,ERP002061,Stool sample from danish,
ERR210378,MH0184,WGS,61,15118251,PRJEB1220,SAMEA2042738,"Beijing Genome Institute\, Shenzhen\, China",13902862,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185043,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20100129L3,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042738,ERS199174,Illumina,ERS199174,ERP002061,Stool sample from danish,
ERR210379,MH0185,WGS,65,119013903,PRJEB1220,SAMEA2042739,"Beijing Genome Institute\, Shenzhen\, China",112088919,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185044,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20091117,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042739,ERS199175,Illumina,ERS199175,ERP002061,Stool sample from danish,
ERR210380,MH0186,WGS,65,100097768,PRJEB1220,SAMEA2042740,"Beijing Genome Institute\, Shenzhen\, China",94126802,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185045,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20091117,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042740,ERS199176,Illumina,ERS199176,ERP002061,Stool sample from danish,
ERR210381,O2.UC1-0,WGS,48,25267112,PRJEB1220,SAMEA2042741,"Beijing Genome Institute\, Shenzhen\, China",21773124,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185046,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer II,metagenome,90112,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042741,ERS199177,Illumina,ERS199177,ERP002061,Stool sample from spanish,
ERR210382,O2.UC1-0,WGS,51,192472568,PRJEB1220,SAMEA2042741,"Beijing Genome Institute\, Shenzhen\, China",191103814,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185047,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer II,metagenome,90127,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042741,ERS199177,Illumina,ERS199177,ERP002061,Stool sample from spanish,
ERR210383,O2.UC11-0,WGS,52,11379345,PRJEB1220,SAMEA2042743,"Beijing Genome Institute\, Shenzhen\, China",9269150,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185048,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer II,metagenome,90112,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042743,ERS199179,Illumina,ERS199179,ERP002061,Stool sample from spanish,
ERR210384,O2.UC11-0,WGS,55,164487990,PRJEB1220,SAMEA2042743,"Beijing Genome Institute\, Shenzhen\, China",166852345,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185049,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer II,metagenome,90127,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042743,ERS199179,Illumina,ERS199179,ERP002061,Stool sample from spanish,
ERR210385,O2.UC11-2,WGS,61,73490520,PRJEB1220,SAMEA2042744,"Beijing Genome Institute\, Shenzhen\, China",73374806,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185050,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20091125,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042744,ERS199180,Illumina,ERS199180,ERP002061,Stool sample from spanish,
ERR210386,O2.UC12-0,WGS,59,6835867,PRJEB1220,SAMEA2042745,"Beijing Genome Institute\, Shenzhen\, China",4966620,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185051,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer II,metagenome,90112,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042745,ERS199181,Illumina,ERS199181,ERP002061,Stool sample from spanish,
ERR210387,O2.UC12-0,WGS,54,147862561,PRJEB1220,SAMEA2042745,"Beijing Genome Institute\, Shenzhen\, China",151377406,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185052,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer II,metagenome,90127,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042745,ERS199181,Illumina,ERS199181,ERP002061,Stool sample from spanish,
ERR210388,O2.UC1-2,WGS,64,106617595,PRJEB1220,SAMEA2042742,"Beijing Genome Institute\, Shenzhen\, China",101139745,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185053,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20091117,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042742,ERS199178,Illumina,ERS199178,ERP002061,Stool sample from spanish,
ERR210389,O2.UC12-2,WGS,60,83740200,PRJEB1220,SAMEA2042828,"Beijing Genome Institute\, Shenzhen\, China",82751925,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185054,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20091125,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042828,ERS199182,Illumina,ERS199182,ERP002061,Stool sample from spanish,
ERR210390,O2.UC13-0,WGS,50,78005706,PRJEB1220,SAMEA2042829,"Beijing Genome Institute\, Shenzhen\, China",71670410,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185055,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer II,metagenome,90114,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042829,ERS199183,Illumina,ERS199183,ERP002061,Stool sample from spanish,
ERR210391,O2.UC13-0,WGS,54,184809516,PRJEB1220,SAMEA2042829,"Beijing Genome Institute\, Shenzhen\, China",188889923,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185056,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer II,metagenome,90127,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042829,ERS199183,Illumina,ERS199183,ERP002061,Stool sample from spanish,
ERR210392,O2.UC13-2,WGS,64,112188870,PRJEB1220,SAMEA2042832,"Beijing Genome Institute\, Shenzhen\, China",106379601,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185057,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20091130,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042832,ERS199186,Illumina,ERS199186,ERP002061,Stool sample from spanish,
ERR210393,O2.UC14-0,WGS,69,145310,PRJEB1220,SAMEA2042831,"Beijing Genome Institute\, Shenzhen\, China",114584,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185058,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer II,metagenome,90114,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042831,ERS199185,Illumina,ERS199185,ERP002061,Stool sample from spanish,
ERR210394,O2.UC14-0,WGS,53,167766592,PRJEB1220,SAMEA2042831,"Beijing Genome Institute\, Shenzhen\, China",171900228,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185059,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer II,metagenome,90127,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042831,ERS199185,Illumina,ERS199185,ERP002061,Stool sample from spanish,
ERR210395,O2.UC14-2,WGS,62,172086498,PRJEB1220,SAMEA2042830,"Beijing Genome Institute\, Shenzhen\, China",165928146,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185060,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20091130,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042830,ERS199184,Illumina,ERS199184,ERP002061,Stool sample from spanish,
ERR210404,O2.UC18-2,WGS,63,9857455,PRJEB1220,SAMEA2042838,"Beijing Genome Institute\, Shenzhen\, China",8148340,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185069,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20100204,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042838,ERS199192,Illumina,ERS199192,ERP002061,Stool sample from spanish,
ERR210405,O2.UC18-2,WGS,62,87184850,PRJEB1220,SAMEA2042838,"Beijing Genome Institute\, Shenzhen\, China",76998818,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185070,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,2010122,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042838,ERS199192,Illumina,ERS199192,ERP002061,Stool sample from spanish,
ERR210406,O2.UC19-0,WGS,54,78419171,PRJEB1220,SAMEA2042837,"Beijing Genome Institute\, Shenzhen\, China",72308315,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185071,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer II,metagenome,90114,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042837,ERS199191,Illumina,ERS199191,ERP002061,Stool sample from spanish,
ERR210407,O2.UC19-0,WGS,54,202133491,PRJEB1220,SAMEA2042837,"Beijing Genome Institute\, Shenzhen\, China",205756243,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185072,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer II,metagenome,90129,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042837,ERS199191,Illumina,ERS199191,ERP002061,Stool sample from spanish,
ERR210408,O2.UC19-2,WGS,63,91812370,PRJEB1220,SAMEA1972440,"Beijing Genome Institute\, Shenzhen\, China",75751691,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185073,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,100409,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA1972440,ERS199194,Illumina,ERS199194,ERP002061,Stool sample from spanish,
ERR210409,O2.UC19-2,WGS,60,21881240,PRJEB1220,SAMEA1972440,"Beijing Genome Institute\, Shenzhen\, China",20423780,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185074,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,100423,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA1972440,ERS199194,Illumina,ERS199194,ERP002061,Stool sample from spanish,
ERR210410,O2.UC20-0,WGS,52,8152252,PRJEB1220,SAMEA2042842,"Beijing Genome Institute\, Shenzhen\, China",6398896,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185075,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer II,metagenome,90117,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042842,ERS199197,Illumina,ERS199197,ERP002061,Stool sample from spanish,
ERR210411,O2.UC20-0,WGS,53,194089980,PRJEB1220,SAMEA2042842,"Beijing Genome Institute\, Shenzhen\, China",195739652,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185076,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer II,metagenome,90129,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042842,ERS199197,Illumina,ERS199197,ERP002061,Stool sample from spanish,
ERR210412,O2.UC2-0,WGS,67,42307701,PRJEB1220,SAMEA2042840,"Beijing Genome Institute\, Shenzhen\, China",37402898,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX185077,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:36Z,public,Illumina Genome Analyzer IIx,metagenome,20091117,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042840,ERS199195,Illumina,ERS199195,ERP002061,Stool sample from spanish,
