Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,Description,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title
ERR1727596,pluto4-11-30-0,WGS,170,1293695581,PRJEB17632,SAMEA4545546,881936536,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-31,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797524,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545546,ERS1444725,Illumina,ERS1444725,ERP019502,pluto4-11-30-0
ERR1727597,pluto4-11-30-0,WGS,170,1252190869,PRJEB17632,SAMEA4545546,847055633,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-31,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797525,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545546,ERS1444725,Illumina,ERS1444725,ERP019502,pluto4-11-30-0
ERR1727609,mickey5-11-0-0,WGS,169,740352253,PRJEB17632,SAMEA4545520,523416170,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-13,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797537,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545520,ERS1444699,Illumina,ERS1444699,ERP019502,mickey5-11-0-0
ERR1727610,peacemaker4-11-0-0,WGS,174,1302998539,PRJEB17632,SAMEA4545535,861895040,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-07-23,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797538,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545535,ERS1444714,Illumina,ERS1444714,ERP019502,peacemaker4-11-0-0
ERR1727611,peacemaker4-11-0-0,WGS,174,1291198244,PRJEB17632,SAMEA4545535,857391751,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-07-23,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797539,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545535,ERS1444714,Illumina,ERS1444714,ERP019502,peacemaker4-11-0-0
ERR1727612,peacemaker4-11-0-0,WGS,174,1294552586,PRJEB17632,SAMEA4545535,855714802,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-07-23,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797540,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545535,ERS1444714,Illumina,ERS1444714,ERP019502,peacemaker4-11-0-0
ERR1727613,peacemaker4-11-0-0,WGS,174,1281189520,PRJEB17632,SAMEA4545535,847089483,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-07-23,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797541,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545535,ERS1444714,Illumina,ERS1444714,ERP019502,peacemaker4-11-0-0
ERR1727614,713A084-11-90-0,WGS,174,1685315724,PRJEB17632,SAMEA4545361,1183732258,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-04,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797542,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545361,ERS1444540,Illumina,ERS1444540,ERP019502,713A084-11-90-0
ERR1727615,713A084-11-90-0,WGS,179,1850019640,PRJEB17632,SAMEA4545361,1300716950,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-04,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797543,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545361,ERS1444540,Illumina,ERS1444540,ERP019502,713A084-11-90-0
ERR1727616,713A084-11-90-0,WGS,174,1741387933,PRJEB17632,SAMEA4545361,1223842925,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-04,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797544,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545361,ERS1444540,Illumina,ERS1444540,ERP019502,713A084-11-90-0
ERR1727617,713A084-11-90-0,WGS,174,1771148394,PRJEB17632,SAMEA4545361,1245371401,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-04,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797545,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545361,ERS1444540,Illumina,ERS1444540,ERP019502,713A084-11-90-0
ERR1727618,mickey2-11-0-0,WGS,172,1346503587,PRJEB17632,SAMEA4545511,913542538,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-13,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797546,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545511,ERS1444690,Illumina,ERS1444690,ERP019502,mickey2-11-0-0
ERR1727629,713A053-11-0-0,WGS,171,1320141435,PRJEB17632,SAMEA4545330,1055224070,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-10-22,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797557,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545330,ERS1444509,Illumina,ERS1444509,ERP019502,713A053-11-0-0
ERR1727631,daisy-11-390-0,WGS,174,1535894936,PRJEB17632,SAMEA4545482,871838089,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-05-10,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797559,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545482,ERS1444661,Illumina,ERS1444661,ERP019502,daisy-11-390-0
ERR1727632,daisy-11-390-0,WGS,174,1517873408,PRJEB17632,SAMEA4545482,858348034,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-05-10,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797560,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545482,ERS1444661,Illumina,ERS1444661,ERP019502,daisy-11-390-0
ERR1727633,daisy-11-390-0,WGS,174,1524620108,PRJEB17632,SAMEA4545482,858524446,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-05-10,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797561,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545482,ERS1444661,Illumina,ERS1444661,ERP019502,daisy-11-390-0
ERR1727634,713A076-11-0-0,WGS,177,1299947695,PRJEB17632,SAMEA4545352,1021073099,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797562,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545352,ERS1444531,Illumina,ERS1444531,ERP019502,713A076-11-0-0
ERR1727635,713A076-11-0-0,WGS,177,1310030160,PRJEB17632,SAMEA4545352,1029124868,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797563,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545352,ERS1444531,Illumina,ERS1444531,ERP019502,713A076-11-0-0
ERR1727636,713A076-11-0-0,WGS,177,1279460428,PRJEB17632,SAMEA4545352,1005871680,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797564,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545352,ERS1444531,Illumina,ERS1444531,ERP019502,713A076-11-0-0
ERR1727637,713A076-11-0-0,WGS,177,1277949935,PRJEB17632,SAMEA4545352,1000119114,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797565,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545352,ERS1444531,Illumina,ERS1444531,ERP019502,713A076-11-0-0
ERR1727638,713A030-11-0-0,WGS,175,1174428123,PRJEB17632,SAMEA4545308,930030245,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797566,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545308,ERS1444487,Illumina,ERS1444487,ERP019502,713A030-11-0-0
ERR1727639,713A030-11-0-0,WGS,174,1152145745,PRJEB17632,SAMEA4545308,915268448,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797567,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545308,ERS1444487,Illumina,ERS1444487,ERP019502,713A030-11-0-0
ERR1727640,713A030-11-0-0,WGS,175,1160218286,PRJEB17632,SAMEA4545308,918137136,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797568,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545308,ERS1444487,Illumina,ERS1444487,ERP019502,713A030-11-0-0
ERR1727641,713A030-11-0-0,WGS,174,1127457863,PRJEB17632,SAMEA4545308,891227717,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797569,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545308,ERS1444487,Illumina,ERS1444487,ERP019502,713A030-11-0-0
ERR1727646,713A033-11-0-0,WGS,178,401419847,PRJEB17632,SAMEA4545310,318304972,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-14,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797574,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545310,ERS1444489,Illumina,ERS1444489,ERP019502,713A033-11-0-0
ERR1727647,713A033-11-0-0,WGS,179,391862607,PRJEB17632,SAMEA4545310,309262000,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-14,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797575,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545310,ERS1444489,Illumina,ERS1444489,ERP019502,713A033-11-0-0
ERR1727650,donald4-11-0-0,WGS,170,1452823136,PRJEB17632,SAMEA4545496,844147410,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-13,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797578,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545496,ERS1444675,Illumina,ERS1444675,ERP019502,donald4-11-0-0
ERR1727651,donald4-11-0-0,WGS,170,1425942982,PRJEB17632,SAMEA4545496,830723533,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-13,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797579,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545496,ERS1444675,Illumina,ERS1444675,ERP019502,donald4-11-0-0
ERR1727652,donald4-11-0-0,WGS,169,1433076331,PRJEB17632,SAMEA4545496,837984003,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-13,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797580,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545496,ERS1444675,Illumina,ERS1444675,ERP019502,donald4-11-0-0
ERR1727653,donald4-11-0-0,WGS,169,1420100507,PRJEB17632,SAMEA4545496,827870944,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-13,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797581,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545496,ERS1444675,Illumina,ERS1444675,ERP019502,donald4-11-0-0
ERR1727662,713B065-11-90-0,WGS,168,2922545375,PRJEB17632,SAMEA4545439,2206748469,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-04-28,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797590,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545439,ERS1444618,Illumina,ERS1444618,ERP019502,713B065-11-90-0
ERR1727663,713A002-11-0-0,WGS,173,1320993899,PRJEB17632,SAMEA4545280,1013147916,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-19,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797591,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545280,ERS1444459,Illumina,ERS1444459,ERP019502,713A002-11-0-0
ERR1727664,713A002-11-0-0,WGS,173,1299657063,PRJEB17632,SAMEA4545280,999665958,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-19,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797592,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545280,ERS1444459,Illumina,ERS1444459,ERP019502,713A002-11-0-0
ERR1727665,713A002-11-0-0,WGS,173,1312488025,PRJEB17632,SAMEA4545280,1015585976,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-19,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797593,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545280,ERS1444459,Illumina,ERS1444459,ERP019502,713A002-11-0-0
ERR1727667,713A078-11-90-0,WGS,169,2823416896,PRJEB17632,SAMEA4545357,2129072382,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-04-14,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797595,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545357,ERS1444536,Illumina,ERS1444536,ERP019502,713A078-11-90-0
