Run,analysis_typeexp,analysis_typerun,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Consent,data_typeexp,data_typerun,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,Experiment,flowcell_barcoderun,geo_loc_name_country,geo_loc_name_country_continent,GEOGRAPHIC_LOCATION,gssr_idexp,gssr_idrun,instrument_namerun,Instrument,Isolation_source,lanerun,LibraryName,library_typeexp,library_typerun,LibraryLayout,LibrarySelection,LibrarySource,lsidexp,lsidrun,material_typeexp,Organism,Platform,product_orderexp,product_orderrun,product_part_numberexp,product_part_numberrun,projectexp,projectrun,read_group_idrun,ReleaseDate,research_projectexp,research_projectrun,root_sample_idexp,root_sample_idrun,run_barcoderun,run_namerun,sample_idexp,sample_IDrun,SampleName,Sample_Name,screenedrun,specific_host,SRAStudy,STRAIN,work_requestexp,work_requestrun
SRR1913218,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,134496950,PRJNA231909,SAMN03402107,86855556,BI,public,16S,16S,"sra,bam","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX954856,A3MD2,uncalculated,uncalculated,missing,327063.0,327063.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-159013,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKSZ,broadinstitute.org:bsp.prod.sample:4CKSZ,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36851,G36851,A3MD2.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2E4,SM-3T2E4,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4CKSZ,SM-4CKSZ,PRJNA231909.3110091,3110091,yes,missing,SRP056054,missing,36421,36421
SRR1913219,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,33642000,PRJNA231909,SAMN03402106,20639885,BI,public,16S,16S,"bam,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX954852,A2G7T,uncalculated,uncalculated,missing,320885.0,320885.0,SL-MAG,Illumina MiSeq,missing,1,Solexa-155833,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BE53,broadinstitute.org:bsp.prod.sample:4BE53,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1062,PDO-1062,P-MCV-0002,P-MCV-0002,G35476,G35476,A2G7T.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2UK,SM-3T2UK,A2G7T130425,130425_SL-MAG_0126_FC000000000-A2G7T,SM-4BE53,SM-4BE53,PRJNA231909.3117623,3117623,yes,missing,SRP056054,missing,36299,36299
SRR1913221,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,18640650,PRJNA231909,SAMN03402108,10636106,BI,public,16S,16S,"bam,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX954857,A2G30,uncalculated,uncalculated,missing,326994.0,326994.0,SL-MAH,Illumina MiSeq,missing,1,Solexa-158545,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CJWL,broadinstitute.org:bsp.prod.sample:4CJWL,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1170,PDO-1170,P-MCV-0002,P-MCV-0002,G37021,G37021,A2G30.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2TL,SM-3T2TL,A2G30130514,130514_SL-MAH_0070_FC000000000-A2G30,SM-4CJWL,SM-4CJWL,PRJNA231909.3103346,3103346,yes,missing,SRP056054,missing,36423,36423
SRR1913225,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,27672050,PRJNA231909,SAMN03402111,17993718,BI,public,16S,16S,"bam,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX954865,A3MD2,uncalculated,uncalculated,missing,327716.0,327716.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158920,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4COMS,broadinstitute.org:bsp.prod.sample:4COMS,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36816,G36816,A3MD2.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2HG,SM-3T2HG,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4COMS,SM-4COMS,PRJNA231909.3105649,3105649,yes,missing,SRP056054,missing,36420,36420
SRR1913226,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,39650450,PRJNA231909,SAMN03402112,24455713,BI,public,16S,16S,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX954866,A2G7T,uncalculated,uncalculated,missing,321014.0,321014.0,SL-MAG,Illumina MiSeq,missing,1,Solexa-155948,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BE8C,broadinstitute.org:bsp.prod.sample:4BE8C,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1062,PDO-1062,P-MCV-0002,P-MCV-0002,G35395,G35395,A2G7T.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2K4,SM-3T2K4,A2G7T130425,130425_SL-MAG_0126_FC000000000-A2G7T,SM-4BE8C,SM-4BE8C,PRJNA231909.3113459,3113459,yes,missing,SRP056054,missing,36300,36300
SRR1913228,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,29485400,PRJNA231909,SAMN03402113,16587031,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX954863,A2G30,uncalculated,uncalculated,missing,326973.0,326973.0,SL-MAH,Illumina MiSeq,missing,1,Solexa-158524,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CJVZ,broadinstitute.org:bsp.prod.sample:4CJVZ,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1170,PDO-1170,P-MCV-0002,P-MCV-0002,G37047,G37047,A2G30.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2TC,SM-3T2TC,A2G30130514,130514_SL-MAH_0070_FC000000000-A2G30,SM-4CJVZ,SM-4CJVZ,PRJNA231909.3113356,3113356,yes,missing,SRP056054,missing,36423,36423
SRR1913237,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,6207950,PRJNA231909,SAMN03402114,3508470,BI,public,16S,16S,"sra,bam","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX954872,A2G30,uncalculated,uncalculated,missing,326750.0,326750.0,SL-MAH,Illumina MiSeq,missing,1,Solexa-158448,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CJSF,broadinstitute.org:bsp.prod.sample:4CJSF,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1170,PDO-1170,P-MCV-0002,P-MCV-0002,G36944,G36944,A2G30.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2K2,SM-3T2K2,A2G30130514,130514_SL-MAH_0070_FC000000000-A2G30,SM-4CJSF,SM-4CJSF,PRJNA231909.3105800,3105800,yes,missing,SRP056054,missing,36422,36422
SRR1913238,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,56986650,PRJNA231909,SAMN03402117,34964332,BI,public,16S,16S,"sra,bam","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX954875,A2G7T,uncalculated,uncalculated,missing,320939.0,320939.0,SL-MAG,Illumina MiSeq,missing,1,Solexa-155872,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BE67,broadinstitute.org:bsp.prod.sample:4BE67,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1062,PDO-1062,P-MCV-0002,P-MCV-0002,G35453,G35453,A2G7T.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2QC,SM-3T2QC,A2G7T130425,130425_SL-MAG_0126_FC000000000-A2G7T,SM-4BE67,SM-4BE67,PRJNA231909.3115645,3115645,yes,missing,SRP056054,missing,36300,36300
SRR1913877,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,72130450,PRJNA231909,SAMN03402109,47352784,BI,public,16S,16S,"bam,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX954892,A3MD2,uncalculated,uncalculated,missing,327682.0,327682.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158886,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4COLT,broadinstitute.org:bsp.prod.sample:4COLT,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36769,G36769,A3MD2.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2S2,SM-3T2S2,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4COLT,SM-4COLT,PRJNA231909.3110225,3110225,yes,missing,SRP056054,missing,36420,36420
SRR1913879,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,56260750,PRJNA231909,SAMN03402110,32165569,BI,public,16S,16S,"sra,bam","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX954896,A2G30,uncalculated,uncalculated,missing,326710.0,326710.0,SL-MAH,Illumina MiSeq,missing,1,Solexa-158408,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CJRA,broadinstitute.org:bsp.prod.sample:4CJRA,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1170,PDO-1170,P-MCV-0002,P-MCV-0002,G36928,G36928,A2G30.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2UN,SM-3T2UN,A2G30130514,130514_SL-MAH_0070_FC000000000-A2G30,SM-4CJRA,SM-4CJRA,PRJNA231909.3117626,3117626,yes,missing,SRP056054,missing,36422,36422
SRR1913887,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,20532400,PRJNA231909,SAMN03402116,12630459,BI,public,16S,16S,"sra,bam","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX954897,A2G7T,uncalculated,uncalculated,missing,320988.0,320988.0,SL-MAG,Illumina MiSeq,missing,1,Solexa-155922,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BE7L,broadinstitute.org:bsp.prod.sample:4BE7L,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1062,PDO-1062,P-MCV-0002,P-MCV-0002,G35403,G35403,A2G7T.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2HS,SM-3T2HS,A2G7T130425,130425_SL-MAG_0126_FC000000000-A2G7T,SM-4BE7L,SM-4BE7L,PRJNA231909.3108782,3108782,yes,missing,SRP056054,missing,36300,36300
SRR1915580,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,400575,PRJNA231909,SAMN03402020,361577,BI,public,16S,16S,"sra,bam","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX956557,A2G7A,uncalculated,uncalculated,missing,327691.0,327691.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158895,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4COM3,broadinstitute.org:bsp.prod.sample:4COM3,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36778,G36778,A2G7A.1,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2U1,SM-3T2U1,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4COM3,SM-4COM3,PRJNA231909.3104982,3104982,yes,missing,SRP056054,missing,36420,36420
SRR1915581,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,157380300,PRJNA231909,SAMN03408249,101524757,BI,public,16S,16S,"sra,bam","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX956556,A3MD2,uncalculated,uncalculated,missing,327033.0,327033.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158983,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKS5,broadinstitute.org:bsp.prod.sample:4CKS5,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36900,G36900,A3MD2.1,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2NK,SM-3T2NK,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4CKS5,SM-4CKS5,PRJNA231909.3115383,3115383,yes,missing,SRP056054,missing,36421,36421
SRR1915584,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,807975,PRJNA231909,SAMN03401293,650958,BI,public,16S,16S,"sra,bam","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX956561,A2G7A,uncalculated,uncalculated,missing,327053.0,327053.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-159003,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKSP,broadinstitute.org:bsp.prod.sample:4CKSP,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36871,G36871,A2G7A.1,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T28P,SM-3T28P,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CKSP,SM-4CKSP,PRJNA231909.3107648,3107648,yes,missing,SRP056054,missing,36421,36421
SRR1915588,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,386261774,PRJNA231909,SAMN03399871,243104572,BI,public,WGS,WGS,"sra,bam","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX956565,C2E67ACXX,uncalculated,uncalculated,missing,377593.0,377593.0,SL-HED,Illumina HiSeq 2000,missing,4,Pond-266116,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG7H,broadinstitute.org:bsp.prod.sample:4QG7H,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45091,G45091,C2E67.4,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T29V,SM-3T29V,C2E67ACXX130830,130830_SL-HED_0078_BFCC2E67ACXX,SM-4QG7H,SM-4QG7H,PRJNA231909.3108107,3108107,yes,missing,SRP056054,missing,37544,37544
SRR1915591,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,483700,PRJNA231909,SAMN03402036,424007,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX956568,A2G7A,uncalculated,uncalculated,missing,327727.0,327727.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158931,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CON4,broadinstitute.org:bsp.prod.sample:4CON4,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36827,G36827,A2G7A.1,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2VK,SM-3T2VK,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CON4,SM-4CON4,PRJNA231909.3116401,3116401,yes,missing,SRP056054,missing,36420,36420
SRR1915598,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,39226250,PRJNA231909,SAMN03408251,25676590,BI,public,16S,16S,"sra,bam","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX956573,A3MD2,uncalculated,uncalculated,missing,327692.0,327692.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158896,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4COM4,broadinstitute.org:bsp.prod.sample:4COM4,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36779,G36779,A3MD2.1,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2TZ,SM-3T2TZ,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4COM4,SM-4COM4,PRJNA231909.3117416,3117416,yes,missing,SRP056054,missing,36420,36420
SRR1915600,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,4239200,PRJNA231909,SAMN03401281,3082369,BI,public,16S,16S,"bam,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX956576,A2G7A,uncalculated,uncalculated,missing,327675.0,327675.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158879,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4COLM,broadinstitute.org:bsp.prod.sample:4COLM,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36762,G36762,A2G7A.1,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2RZ,SM-3T2RZ,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4COLM,SM-4COLM,PRJNA231909.3115122,3115122,yes,missing,SRP056054,missing,36420,36420
SRR1915603,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,1082550,PRJNA231909,SAMN03401918,840444,BI,public,16S,16S,"sra,bam","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX956579,A2G7A,uncalculated,uncalculated,missing,327744.0,327744.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158948,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CONL,broadinstitute.org:bsp.prod.sample:4CONL,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36784,G36784,A2G7A.1,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2TT,SM-3T2TT,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CONL,SM-4CONL,PRJNA231909.3109595,3109595,yes,missing,SRP056054,missing,36420,36420
SRR1915605,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,371369930,PRJNA231909,SAMN03398744,233451010,BI,public,WGS,WGS,"sra,bam","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX956581,C2E67ACXX,uncalculated,uncalculated,missing,377564.0,377564.0,SL-HED,Illumina HiSeq 2000,missing,4,Pond-266084,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG6K,broadinstitute.org:bsp.prod.sample:4QG6K,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45096,G45096,C2E67.4,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T29T,SM-3T29T,C2E67ACXX130830,130830_SL-HED_0078_BFCC2E67ACXX,SM-4QG6K,SM-4QG6K,PRJNA231909.3108105,3108105,yes,missing,SRP056054,missing,37544,37544
SRR1915606,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,3449600,PRJNA231909,SAMN03401208,2509702,BI,public,16S,16S,"sra,bam","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX956582,A2G7A,uncalculated,uncalculated,missing,327013.0,327013.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158963,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKRK,broadinstitute.org:bsp.prod.sample:4CKRK,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36878,G36878,A2G7A.1,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2O1,SM-3T2O1,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CKRK,SM-4CKRK,PRJNA231909.3114863,3114863,yes,missing,SRP056054,missing,36421,36421
SRR1915615,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,2634975,PRJNA231909,SAMN03401247,1945954,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX956592,A2G7A,uncalculated,uncalculated,missing,327061.0,327061.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-159011,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKSX,broadinstitute.org:bsp.prod.sample:4CKSX,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36849,G36849,A2G7A.1,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2EG,SM-3T2EG,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CKSX,SM-4CKSX,PRJNA231909.3114544,3114544,yes,missing,SRP056054,missing,36421,36421
SRR1915616,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,40673500,PRJNA231909,SAMN03408252,25968450,BI,public,16S,16S,"sra,bam","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX956593,A3MD2,uncalculated,uncalculated,missing,327670.0,327670.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158874,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4COLH,broadinstitute.org:bsp.prod.sample:4COLH,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36757,G36757,A3MD2.1,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2RM,SM-3T2RM,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4COLH,SM-4COLH,PRJNA231909.3112344,3112344,yes,missing,SRP056054,missing,36420,36420
SRR1915617,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,369724236,PRJNA231909,SAMN03398655,232362909,BI,public,WGS,WGS,"bam,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX956595,C2E67ACXX,uncalculated,uncalculated,missing,377607.0,377607.0,SL-HED,Illumina HiSeq 2000,missing,4,Pond-266131,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG7W,broadinstitute.org:bsp.prod.sample:4QG7W,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45124,G45124,C2E67.4,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2Q9,SM-3T2Q9,C2E67ACXX130830,130830_SL-HED_0078_BFCC2E67ACXX,SM-4QG7W,SM-4QG7W,PRJNA231909.3108440,3108440,yes,missing,SRP056054,missing,37544,37544
SRR1915618,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,326846504,PRJNA231909,SAMN03398912,204627496,BI,public,WGS,WGS,"sra,bam","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX956594,C2E67ACXX,uncalculated,uncalculated,missing,377601.0,377601.0,SL-HED,Illumina HiSeq 2000,missing,4,Pond-266125,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG7Q,broadinstitute.org:bsp.prod.sample:4QG7Q,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45076,G45076,C2E67.4,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2FX,SM-3T2FX,C2E67ACXX130830,130830_SL-HED_0078_BFCC2E67ACXX,SM-4QG7Q,SM-4QG7Q,PRJNA231909.3117249,3117249,yes,missing,SRP056054,missing,37544,37544
SRR1915619,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,76693750,PRJNA231909,SAMN03408253,48742009,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX956596,A49HE,uncalculated,uncalculated,missing,353618.0,353618.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-171427,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4JGLE,broadinstitute.org:bsp.prod.sample:4JGLE,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1520,PDO-1520,P-MCV-0002,P-MCV-0002,G35518,G35518,A49HE.1,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2OF,SM-3T2OF,A49HE130715,130715_SL-MAL_0088_FC000000000-A49HE,SM-4JGLE,SM-4JGLE,PRJNA231909.3109943,3109943,yes,missing,SRP056054,missing,36902,36902
SRR1915620,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,363072982,PRJNA231909,SAMN03398905,227952080,BI,public,WGS,WGS,"bam,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX956597,C2E67ACXX,uncalculated,uncalculated,missing,377568.0,377568.0,SL-HED,Illumina HiSeq 2000,missing,4,Pond-266089,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG6P,broadinstitute.org:bsp.prod.sample:4QG6P,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45049,G45049,C2E67.4,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2QB,SM-3T2QB,C2E67ACXX130830,130830_SL-HED_0078_BFCC2E67ACXX,SM-4QG6P,SM-4QG6P,PRJNA231909.3115644,3115644,yes,missing,SRP056054,missing,37544,37544
SRR1915621,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,175,2371950,PRJNA231909,SAMN03401276,1750054,BI,public,16S,16S,"bam,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX956598,A2G7A,uncalculated,uncalculated,missing,327036.0,327036.0,SL-MAE,Illumina MiSeq,missing,1,Solexa-158986,16S,16S,SINGLE,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKS8,broadinstitute.org:bsp.prod.sample:4CKS8,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36867,G36867,A2G7A.1,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T28T,SM-3T28T,A2G7A130514,130514_SL-MAE_0019_FC000000000-A2G7A,SM-4CKS8,SM-4CKS8,PRJNA231909.3113995,3113995,yes,missing,SRP056054,missing,36421,36421
SRR1915622,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,279917662,PRJNA231909,SAMN03399942,175859859,BI,public,WGS,WGS,"bam,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX956599,C2E67ACXX,uncalculated,uncalculated,missing,377550.0,377550.0,SL-HED,Illumina HiSeq 2000,missing,4,Pond-266069,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG65,broadinstitute.org:bsp.prod.sample:4QG65,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45063,G45063,C2E67.4,2015-03-13T00:00:00Z,RP-315,RP-315,SM-3T2AR,SM-3T2AR,C2E67ACXX130830,130830_SL-HED_0078_BFCC2E67ACXX,SM-4QG65,SM-4QG65,PRJNA231909.3113831,3113831,yes,missing,SRP056054,missing,37544,37544
